Location ID,Suburb,Address,Post Code,GPS Lat,GPS Long,Job ID,Field Technician ID
853,Ashmore,"Heeb and Benowa Roads
93000020519/536",4214,-27.9964875,153.3927039,R98833-400-7273,5467
854,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,R98834-400-5763,5467
855,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,R98838-400-7258,5467
856,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,R98869-400-5763,5320
857,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,R98938-400-3954,5630
858,Tweed Heads,Wharf Street,2485,-28.17360924,153.5425965,R98939-400-4616,5630
859,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC22-399-4884,490
860,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC22-399-4884,5241
861,Scarborough,141 Flinders Parade,#N/A,-27.2083148,153.1160393,RC40-399-26984,490
862,Scarborough,141 Flinders Parade,#N/A,-27.2083148,153.1160393,RC40-399-26984,5241
863,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC40-399-4884,490
864,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC40-399-4884,5241
865,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338646-398-5685,5853
866,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338647-400-5685,5853
867,Burleigh Heads,12 Goodwin Terrace,4220,-28.09013718,153.4568812,T3338669-397-2964,490
868,Burleigh Heads,12 Goodwin Terrace,4220,-28.09013718,153.4568812,T3338669-397-2964,7001
869,Tweed Heads South,Soorley Street,2486,-28.20473214,153.5472459,T3338723-398-1261,5320
870,Tweed Heads South,Soorley Street,2486,-28.20473214,153.5472459,T3338723-398-1261,5853
871,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,490
872,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,5853
873,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,7001
874,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-398-927,490
875,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-398-927,7001
876,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-399-927,490
877,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-399-927,5853
878,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-400-927,490
879,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-400-927,7001
880,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,T3338731-397-182,5853
881,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,T3338731-399-182,5853
882,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338734-399-5685,5853
883,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338734-400-5685,5853
884,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,T3338756-397-25104,7001
885,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338763-400-5685,5853
886,Main Beach,73 Seaworld Drive,4217,-27.96801569,153.42699,T3338764-398-3782,5853
887,Biggera Waters,Biggera Waters,4216,-27.8335086,153.4213208,T3338766-399-23680,5467
888,Surfers Paradise,30 Laycock Street,4217,-28.0048769,153.4291363,T3338781-399-29814,5258
889,Biggera Waters,3 Parr Street,4216,-27.9329544,153.4062859,T3338791-400-1906,5853
